,id,username,date,retweet
3970,1339271813990211584,radioelshinta,2020-12-17,
3972,1339240529758842880,radioelshinta,2020-12-16,
3973,1339234950600564738,radioelshinta,2020-12-16,
3975,1339119883167002635,radioelshinta,2020-12-16,
3976,1338999961741000704,radioelshinta,2020-12-16,
4029,1335595170348208128,radioelshinta,2020-12-06,@noufaaal
4099,1326243226450333698,radioelshinta,2020-11-11,
4106,1324700691927977985,radioelshinta,2020-11-06,
4109,1324156767333355520,radioelshinta,2020-11-05,
4114,1323433803386216451,radioelshinta,2020-11-03,
4117,1323401070417043456,radioelshinta,2020-11-03,
4120,1323069828739989504,radioelshinta,2020-11-02,
4125,1321790110656995328,radioelshinta,2020-10-29,
4127,1321226640622407680,radioelshinta,2020-10-28,
4130,1320783446424211457,radioelshinta,2020-10-27,
4134,1320669504087552004,radioelshinta,2020-10-26,
4136,1320289385825234944,radioelshinta,2020-10-25,
4137,1320280656148983808,radioelshinta,2020-10-25,
4138,1319983073170132992,radioelshinta,2020-10-24,
4139,1319842482088099845,radioelshinta,2020-10-24,
4149,1319297854553243649,radioelshinta,2020-10-22,
4151,1319213178979405825,radioelshinta,2020-10-22,
4152,1319099598116274176,radioelshinta,2020-10-22,
4153,1319099553191096320,radioelshinta,2020-10-22,
4155,1319081033757872132,radioelshinta,2020-10-22,
4157,1319050834332798976,radioelshinta,2020-10-22,
4158,1319033034029498368,radioelshinta,2020-10-22,
4164,1318707320440881153,radioelshinta,2020-10-21,
4165,1318623318002462720,radioelshinta,2020-10-21,
4167,1318548615753859072,radioelshinta,2020-10-20,
4168,1318528436051214339,radioelshinta,2020-10-20,
4169,1318518576718950400,radioelshinta,2020-10-20,
4170,1318515754296201216,radioelshinta,2020-10-20,
4171,1318497408108564483,radioelshinta,2020-10-20,
4172,1318368877227593728,radioelshinta,2020-10-20,
4175,1318146540586766336,radioelshinta,2020-10-19,
4176,1318124293901840385,radioelshinta,2020-10-19,
4178,1318081426173014016,radioelshinta,2020-10-19,
4180,1318071423412285440,radioelshinta,2020-10-19,
4181,1318045826267033600,radioelshinta,2020-10-19,
4182,1318040426335653888,radioelshinta,2020-10-19,
4183,1317834865547517952,radioelshinta,2020-10-18,
4184,1317758396607520769,radioelshinta,2020-10-18,@arryprof
4202,1315675844753289217,radioelshinta,2020-10-12,@iankabeh
4222,1311452720629334016,radioelshinta,2020-10-01,@bknunyl
4231,1307603928356331520,radioelshinta,2020-09-20,@sjamsulmartina
4305,1298657708447432705,radioelshinta,2020-08-26,
4309,1298453035216072704,radioelshinta,2020-08-26,
4310,1298444285914705922,radioelshinta,2020-08-26,
4313,1298092674445008897,radioelshinta,2020-08-25,
4314,1298070075455356928,radioelshinta,2020-08-25,
4315,1297861023269941249,radioelshinta,2020-08-24,
4317,1297806496990814209,radioelshinta,2020-08-24,
4318,1297806165158457350,radioelshinta,2020-08-24,
4322,1297792821215129600,radioelshinta,2020-08-24,
4324,1297423877006491650,radioelshinta,2020-08-23,@ElshintaTegal_
4326,1297079811181916160,radioelshinta,2020-08-22,
4328,1296897538599968769,radioelshinta,2020-08-22,
4330,1296471792614289414,radioelshinta,2020-08-20,
4335,1295794863615557632,radioelshinta,2020-08-19,
4336,1295714849478053889,radioelshinta,2020-08-18,
4338,1294742881001906176,radioelshinta,2020-08-16,
4339,1294661529489436672,radioelshinta,2020-08-15,@FajarThama
4341,1294597257178656769,radioelshinta,2020-08-15,
4343,1294539377368997888,radioelshinta,2020-08-15,@RafenskaUloli
4347,1294079184428347393,radioelshinta,2020-08-14,@Syamsud41732201
4348,1293720969257787396,radioelshinta,2020-08-13,
4349,1293705100121108481,radioelshinta,2020-08-13,
4350,1293645719568441346,radioelshinta,2020-08-13,
4351,1293597016161832962,radioelshinta,2020-08-13,
4352,1293473500129239040,radioelshinta,2020-08-12,
4353,1293469681949450241,radioelshinta,2020-08-12,
4355,1293300280226766848,radioelshinta,2020-08-12,
4356,1293284943473152000,radioelshinta,2020-08-12,
4358,1293249551759892481,radioelshinta,2020-08-12,
4359,1293242891913932800,radioelshinta,2020-08-12,
4360,1293236409831051264,radioelshinta,2020-08-12,
4362,1293219530257252352,radioelshinta,2020-08-11,
4365,1293063970270539777,radioelshinta,2020-08-11,
4366,1293053823456403463,radioelshinta,2020-08-11,
4367,1293002379583877121,radioelshinta,2020-08-11,
4368,1293002202542272512,radioelshinta,2020-08-11,
4370,1293001808818786304,radioelshinta,2020-08-11,
4371,1292961166319210497,radioelshinta,2020-08-11,@dadanhamdani8
4372,1292892041165205504,radioelshinta,2020-08-11,
4379,1291678668234743809,radioelshinta,2020-08-07,
4383,1291534816739909632,radioelshinta,2020-08-07,
4384,1291488599020408832,radioelshinta,2020-08-07,
4405,1378502235013832707,radioelshinta,2021-04-04,
4406,1377540484906713095,radioelshinta,2021-04-01,
4408,1377479187099910149,radioelshinta,2021-04-01,
4410,1376907472477167616,radioelshinta,2021-03-30,
4412,1376757679964647426,radioelshinta,2021-03-30,
4413,1376702854006771713,radioelshinta,2021-03-30,
4414,1376680060380270594,radioelshinta,2021-03-30,
4415,1376613881326407680,radioelshinta,2021-03-30,
4419,1375987719587827713,radioelshinta,2021-03-28,
4420,1375325818990198788,radioelshinta,2021-03-26,
4421,1375277072394899458,radioelshinta,2021-03-26,
4422,1375276905369235458,radioelshinta,2021-03-26,
4423,1375161813654904835,radioelshinta,2021-03-26,
4424,1375095030973489155,radioelshinta,2021-03-25,
4426,1374993644449529860,radioelshinta,2021-03-25,
4428,1374789359266795525,radioelshinta,2021-03-25,
4431,1374556584668372997,radioelshinta,2021-03-24,
4432,1374028119552630790,radioelshinta,2021-03-22,
4437,1373574055824084993,radioelshinta,2021-03-21,
4439,1373443372984070147,radioelshinta,2021-03-21,
4440,1373201590794944512,radioelshinta,2021-03-20,
4441,1373177854188396546,radioelshinta,2021-03-20,
4442,1373176252463419394,radioelshinta,2021-03-20,
4443,1373093903675531264,radioelshinta,2021-03-20,
4445,1373087350935359490,radioelshinta,2021-03-20,
4448,1372881425100275717,radioelshinta,2021-03-19,@fahmi1223ts
4451,1372036601715462147,radioelshinta,2021-03-17,
4452,1371987681161318401,radioelshinta,2021-03-17,
4507,1366723768459042817,radioelshinta,2021-03-02,@ElshintaTegal_
4511,1366534802992603141,radioelshinta,2021-03-02,@YaziedOranje
4512,1366529603238383622,radioelshinta,2021-03-02,@TsTsp71
4571,1361724521711996931,radioelshinta,2021-02-17,
4574,1361434611260170241,radioelshinta,2021-02-16,@budihar24541523
4577,1360973122942300161,radioelshinta,2021-02-14,
4578,1360805307304144896,radioelshinta,2021-02-14,
4579,1360794580048744450,radioelshinta,2021-02-14,
4582,1360758938241691648,radioelshinta,2021-02-14,
4583,1360743762784178179,radioelshinta,2021-02-14,
4584,1360662523905626114,radioelshinta,2021-02-14,
4587,1360413609805766656,radioelshinta,2021-02-13,
4588,1360413549193928704,radioelshinta,2021-02-13,
4589,1360413479799148546,radioelshinta,2021-02-13,
4590,1360413349633134594,radioelshinta,2021-02-13,
4591,1360402580027842560,radioelshinta,2021-02-13,
4593,1359959139754119169,radioelshinta,2021-02-12,@irul_1897
4594,1359793074642120704,radioelshinta,2021-02-11,
4595,1359722949725491203,radioelshinta,2021-02-11,@SupriYa83385330
4596,1359578883905835012,radioelshinta,2021-02-11,
4597,1359526790289448963,radioelshinta,2021-02-10,@mygracepa
4599,1359329167439921153,radioelshinta,2021-02-10,
4600,1358470436867088384,radioelshinta,2021-02-08,
4602,1358342948551753730,radioelshinta,2021-02-07,
4604,1357744277070123008,radioelshinta,2021-02-06,@N_AndryN
4605,1357131518188027905,radioelshinta,2021-02-04,
4606,1357003008278556673,radioelshinta,2021-02-03,
4607,1356740818103529472,radioelshinta,2021-02-03,
4608,1356453994617397253,radioelshinta,2021-02-02,@dekabadai_28
4610,1356206084130672643,radioelshinta,2021-02-01,
4612,1356107168601100296,radioelshinta,2021-02-01,
4617,1356085267845705729,radioelshinta,2021-02-01,
4618,1355846832518090755,radioelshinta,2021-01-31,@atmaja_andi
4620,1355703305247154176,radioelshinta,2021-01-31,
4621,1355599159911469066,radioelshinta,2021-01-31,
4622,1355583362824425475,radioelshinta,2021-01-31,
4624,1355348890350829574,radioelshinta,2021-01-30,
4626,1355079006677159947,radioelshinta,2021-01-29,
4627,1354992838518292482,radioelshinta,2021-01-29,
4629,1354974015958306824,radioelshinta,2021-01-29,
4630,1354911377375170561,radioelshinta,2021-01-29,
4631,1354759287201959936,radioelshinta,2021-01-28,
4634,1354621764098170891,radioelshinta,2021-01-28,
4636,1354454441383010305,radioelshinta,2021-01-27,
4638,1354348260027027458,radioelshinta,2021-01-27,
4639,1354281358625959936,radioelshinta,2021-01-27,@wasiman45
4642,1353984775980085249,radioelshinta,2021-01-26,
4643,1353588401795067904,radioelshinta,2021-01-25,
4646,1353530683428200448,radioelshinta,2021-01-25,@marlenayyyy
4649,1353313503071793155,radioelshinta,2021-01-24,@adepedia
4650,1353295214719320064,radioelshinta,2021-01-24,
4651,1353281443984678912,radioelshinta,2021-01-24,
4652,1353266249749254144,radioelshinta,2021-01-24,
4653,1353213372347518976,radioelshinta,2021-01-24,@rizalkangitu
4655,1353015967991828480,radioelshinta,2021-01-23,
4656,1352932700848492545,radioelshinta,2021-01-23,
4669,1351896009274650632,radioelshinta,2021-01-20,@Tika_Sudrajat97
4679,1350937499204521996,radioelshinta,2021-01-18,@atih_oshin
4680,1350809748526952449,radioelshinta,2021-01-17,@Arif_Bijksn
4694,1349892373568913408,radioelshinta,2021-01-15,@rezacasmita17
4697,1349703619453456384,radioelshinta,2021-01-14,@lukyNUbandung
4702,1349629826315894785,radioelshinta,2021-01-14,@Wanna13160567
4724,1349180901448577026,radioelshinta,2021-01-13,@ed_tirta
4725,1349168561160245250,radioelshinta,2021-01-13,@ElshintaTegal_
4773,1346776563358994433,radioelshinta,2021-01-06,
4776,1346724451056979969,radioelshinta,2021-01-06,
4778,1346702276128169984,radioelshinta,2021-01-06,
4781,1346631425185890304,radioelshinta,2021-01-06,
4782,1346624475270266880,radioelshinta,2021-01-06,
4783,1346621506172846080,radioelshinta,2021-01-06,
4785,1346536008418951168,radioelshinta,2021-01-06,
4787,1346374992133410817,radioelshinta,2021-01-05,
4788,1346326537096708096,radioelshinta,2021-01-05,
4789,1346312654650974208,radioelshinta,2021-01-05,
4791,1346250130471620610,radioelshinta,2021-01-05,
4794,1346022567396556800,radioelshinta,2021-01-04,
4795,1345957076556603393,radioelshinta,2021-01-04,
4798,1345918259095248897,radioelshinta,2021-01-04,
4802,1345669237327630336,radioelshinta,2021-01-03,
4803,1345271445459324930,radioelshinta,2021-01-02,
4807,1344922775836786692,radioelshinta,2021-01-01,@ekurnia82
4808,1344914426747441158,radioelshinta,2021-01-01,
4809,1344817286335533056,radioelshinta,2021-01-01,@nanapoenya63
4810,1344622905716445184,radioelshinta,2020-12-31,
4812,1344567608318672898,radioelshinta,2020-12-31,
4813,1344549327985754112,radioelshinta,2020-12-31,
4814,1344530243998994433,radioelshinta,2020-12-31,
4815,1344520677907263488,radioelshinta,2020-12-31,
4817,1344518848981078016,radioelshinta,2020-12-31,
4818,1344510750711169024,radioelshinta,2020-12-31,
4820,1344206073947848705,radioelshinta,2020-12-30,
4821,1344159065111285762,radioelshinta,2020-12-30,
4822,1343923573061107717,radioelshinta,2020-12-29,
4823,1343912624388333573,radioelshinta,2020-12-29,
4824,1343701706605953025,radioelshinta,2020-12-29,
4825,1343570114004729859,radioelshinta,2020-12-28,
4827,1343448090070589440,radioelshinta,2020-12-28,
4829,1343203107409338369,radioelshinta,2020-12-27,
4830,1343119246004404225,radioelshinta,2020-12-27,
4831,1343088653933760512,radioelshinta,2020-12-27,
4832,1342787575728152577,radioelshinta,2020-12-26,
4838,1340465770535370753,radioelshinta,2020-12-20,
4843,1339850956108787712,radioelshinta,2020-12-18,
4844,1339560635751751682,radioelshinta,2020-12-17,
4849,1339345032063537152,radioelshinta,2020-12-17,@Andreas_AdyM
4850,1339317179641053185,radioelshinta,2020-12-17,
4851,1339271813990211584,radioelshinta,2020-12-17,
4853,1339240529758842880,radioelshinta,2020-12-16,
4854,1339234950600564738,radioelshinta,2020-12-16,
4856,1339119883167002635,radioelshinta,2020-12-16,
4857,1338999961741000704,radioelshinta,2020-12-16,
4910,1335595170348208128,radioelshinta,2020-12-06,@apandi94
4980,1326243226450333698,radioelshinta,2020-11-11,
4987,1324700691927977985,radioelshinta,2020-11-06,
4990,1324156767333355520,radioelshinta,2020-11-05,
4995,1323433803386216451,radioelshinta,2020-11-03,
4998,1323401070417043456,radioelshinta,2020-11-03,
5001,1323069828739989504,radioelshinta,2020-11-02,
5006,1321790110656995328,radioelshinta,2020-10-29,
5008,1321226640622407680,radioelshinta,2020-10-28,
5011,1320783446424211457,radioelshinta,2020-10-27,
5015,1320669504087552004,radioelshinta,2020-10-26,
5017,1320289385825234944,radioelshinta,2020-10-25,
5018,1320280656148983808,radioelshinta,2020-10-25,
5019,1319983073170132992,radioelshinta,2020-10-24,
5020,1319842482088099845,radioelshinta,2020-10-24,
5030,1319297854553243649,radioelshinta,2020-10-22,
5032,1319213178979405825,radioelshinta,2020-10-22,
5033,1319099598116274176,radioelshinta,2020-10-22,
5034,1319099553191096320,radioelshinta,2020-10-22,
5036,1319081033757872132,radioelshinta,2020-10-22,
5038,1319050834332798976,radioelshinta,2020-10-22,
5039,1319033034029498368,radioelshinta,2020-10-22,
5045,1318707320440881153,radioelshinta,2020-10-21,
5046,1318623318002462720,radioelshinta,2020-10-21,
5048,1318548615753859072,radioelshinta,2020-10-20,
5049,1318528436051214339,radioelshinta,2020-10-20,
5050,1318518576718950400,radioelshinta,2020-10-20,
5051,1318515754296201216,radioelshinta,2020-10-20,
5052,1318497408108564483,radioelshinta,2020-10-20,
5053,1318368877227593728,radioelshinta,2020-10-20,
5056,1318146540586766336,radioelshinta,2020-10-19,
5057,1318124293901840385,radioelshinta,2020-10-19,
5059,1318081426173014016,radioelshinta,2020-10-19,
5061,1318071423412285440,radioelshinta,2020-10-19,
5062,1318045826267033600,radioelshinta,2020-10-19,
5063,1318040426335653888,radioelshinta,2020-10-19,
5064,1317834865547517952,radioelshinta,2020-10-18,
5065,1317758396607520769,radioelshinta,2020-10-18,@_24081984_
5083,1315675844753289217,radioelshinta,2020-10-12,@HenryJ4ck
5103,1311452720629334016,radioelshinta,2020-10-01,@faridariadno
5112,1307603928356331520,radioelshinta,2020-09-20,@YusufNusantara1
5186,1298657708447432705,radioelshinta,2020-08-26,
5190,1298453035216072704,radioelshinta,2020-08-26,
5191,1298444285914705922,radioelshinta,2020-08-26,
5194,1298092674445008897,radioelshinta,2020-08-25,
5195,1298070075455356928,radioelshinta,2020-08-25,
5196,1297861023269941249,radioelshinta,2020-08-24,
5198,1297806496990814209,radioelshinta,2020-08-24,
5199,1297806165158457350,radioelshinta,2020-08-24,
5203,1297792821215129600,radioelshinta,2020-08-24,
5205,1297423877006491650,radioelshinta,2020-08-23,@ivanasilo1
5207,1297079811181916160,radioelshinta,2020-08-22,
5209,1296897538599968769,radioelshinta,2020-08-22,
5211,1296471792614289414,radioelshinta,2020-08-20,
5216,1295794863615557632,radioelshinta,2020-08-19,
5217,1295714849478053889,radioelshinta,2020-08-18,
5219,1294742881001906176,radioelshinta,2020-08-16,
5220,1294661529489436672,radioelshinta,2020-08-15,@ddeewwie
5222,1294597257178656769,radioelshinta,2020-08-15,
5224,1294539377368997888,radioelshinta,2020-08-15,
5228,1294079184428347393,radioelshinta,2020-08-14,@nirwan_anestesi
5229,1293720969257787396,radioelshinta,2020-08-13,
5230,1293705100121108481,radioelshinta,2020-08-13,
5231,1293645719568441346,radioelshinta,2020-08-13,
5232,1293597016161832962,radioelshinta,2020-08-13,
5233,1293473500129239040,radioelshinta,2020-08-12,
5234,1293469681949450241,radioelshinta,2020-08-12,
5236,1293300280226766848,radioelshinta,2020-08-12,
5237,1293284943473152000,radioelshinta,2020-08-12,
5239,1293249551759892481,radioelshinta,2020-08-12,
5240,1293242891913932800,radioelshinta,2020-08-12,
5241,1293236409831051264,radioelshinta,2020-08-12,
5243,1293219530257252352,radioelshinta,2020-08-11,
5246,1293063970270539777,radioelshinta,2020-08-11,
5247,1293053823456403463,radioelshinta,2020-08-11,
5248,1293002379583877121,radioelshinta,2020-08-11,
5249,1293002202542272512,radioelshinta,2020-08-11,
5251,1293001808818786304,radioelshinta,2020-08-11,
5252,1292961166319210497,radioelshinta,2020-08-11,@billysmbring366
5253,1292892041165205504,radioelshinta,2020-08-11,
5260,1291678668234743809,radioelshinta,2020-08-07,
5264,1291534816739909632,radioelshinta,2020-08-07,
5265,1291488599020408832,radioelshinta,2020-08-07,
5286,1378502235013832707,radioelshinta,2021-04-04,
5287,1377540484906713095,radioelshinta,2021-04-01,
5289,1377479187099910149,radioelshinta,2021-04-01,
5291,1376907472477167616,radioelshinta,2021-03-30,
5293,1376757679964647426,radioelshinta,2021-03-30,
5294,1376702854006771713,radioelshinta,2021-03-30,
5295,1376680060380270594,radioelshinta,2021-03-30,
5296,1376613881326407680,radioelshinta,2021-03-30,
5300,1375987719587827713,radioelshinta,2021-03-28,
5301,1375325818990198788,radioelshinta,2021-03-26,
5302,1375277072394899458,radioelshinta,2021-03-26,
5303,1375276905369235458,radioelshinta,2021-03-26,
5304,1375161813654904835,radioelshinta,2021-03-26,
5305,1375095030973489155,radioelshinta,2021-03-25,
5307,1374993644449529860,radioelshinta,2021-03-25,
5309,1374789359266795525,radioelshinta,2021-03-25,
5312,1374556584668372997,radioelshinta,2021-03-24,
5313,1374028119552630790,radioelshinta,2021-03-22,
5318,1373574055824084993,radioelshinta,2021-03-21,
5320,1373443372984070147,radioelshinta,2021-03-21,
5321,1373201590794944512,radioelshinta,2021-03-20,
5322,1373177854188396546,radioelshinta,2021-03-20,
5323,1373176252463419394,radioelshinta,2021-03-20,
5324,1373093903675531264,radioelshinta,2021-03-20,
5326,1373087350935359490,radioelshinta,2021-03-20,
5329,1372881425100275717,radioelshinta,2021-03-19,@dido_myname
5332,1372036601715462147,radioelshinta,2021-03-17,
5333,1371987681161318401,radioelshinta,2021-03-17,
5392,1366534802992603141,radioelshinta,2021-03-02,@tabletoskadon
5393,1366529603238383622,radioelshinta,2021-03-02,@ElshintaTegal_
5452,1361724521711996931,radioelshinta,2021-02-17,
5455,1361434611260170241,radioelshinta,2021-02-16,@PutraWadapi
5458,1360973122942300161,radioelshinta,2021-02-14,
